DATA_VENDA,ANO,MES,DIA,CANAL,QTD_VENDAS,QTD_CLIENTES,RECEITA_TOTAL
2026-01-01,2026.0,1.0,1.0,LOJA FÍSICA,252098.0,185639.0,15427209.719999999
2026-01-20,2026.0,1.0,20.0,LOJA FÍSICA,319428.0,264151.0,25515794.270000003
2026-03-05,2026.0,3.0,5.0,LOJA FÍSICA,355883.0,299196.0,29141572.349999998
2025-01-21,2025.0,1.0,21.0,OUTROS,2680.0,2647.0,235793.99000000002
2025-01-31,2025.0,1.0,31.0,OUTROS,1168.0,1149.0,103792.05
2026-01-10,2026.0,1.0,10.0,OUTROS,4209.0,4152.0,329708.69
2025-10-25,2025.0,10.0,25.0,LOJA FÍSICA,316060.0,259325.0,22514221.88
2025-11-15,2025.0,11.0,15.0,LOJA FÍSICA,325988.0,260691.0,23718041.970000003
2025-07-23,2025.0,7.0,23.0,SITE,1982.0,1937.0,296603.86
2025-10-17,2025.0,10.0,17.0,LOJA FÍSICA,309916.0,243716.0,24280768.240000002
2026-03-09,2026.0,3.0,9.0,LOJA FÍSICA,353000.0,295619.0,28073272.689999998
2026-04-27,2026.0,4.0,27.0,LOJA FÍSICA,317955.0,263529.0,24798546.509999998
2025-08-26,2025.0,8.0,26.0,TELEVENDAS,4156.0,3980.0,708697.95
2026-01-21,2026.0,1.0,21.0,TELEVENDAS,3538.0,3393.0,540835.1699999999
2025-05-07,2025.0,5.0,7.0,TELEVENDAS,4546.0,4299.0,779251.73
2025-03-06,2025.0,3.0,6.0,APP,3902.0,3692.0,463375.77
2025-05-14,2025.0,5.0,14.0,APP,2950.0,2837.0,408170.94
2026-03-29,2026.0,3.0,29.0,OUTROS,5622.0,5513.0,461141.89
2025-05-29,2025.0,5.0,29.0,OUTROS,3028.0,2980.0,246672.59000000003
2025-05-27,2025.0,5.0,27.0,APP,3321.0,3210.0,457939.95999999996
2026-04-25,2026.0,4.0,25.0,OUTROS,5754.0,5677.0,462570.55
2025-02-25,2025.0,2.0,25.0,TELEVENDAS,3955.0,3769.0,618053.73
2025-11-03,2025.0,11.0,3.0,SITE,2732.0,2618.0,453686.65
2025-05-08,2025.0,5.0,8.0,TELEVENDAS,4517.0,4261.0,688499.77
2026-02-25,2026.0,2.0,25.0,APP,5077.0,4845.0,806759.5
2025-05-28,2025.0,5.0,28.0,APP,3492.0,3364.0,481099.9
2026-01-21,2026.0,1.0,21.0,APP,5293.0,5047.0,803784.92
2025-05-03,2025.0,5.0,3.0,OUTROS,3101.0,3039.0,246981.13999999996
2026-02-27,2026.0,2.0,27.0,TELEVENDAS,3855.0,3650.0,651518.6
2025-05-10,2025.0,5.0,10.0,SITE,1853.0,1805.0,321834.67000000004
2025-11-10,2025.0,11.0,10.0,SITE,2539.0,2423.0,482185.55000000005
2025-11-27,2025.0,11.0,27.0,TELEVENDAS,3762.0,3590.0,617456.41
2025-09-22,2025.0,9.0,22.0,SITE,2152.0,2106.0,404038.55
2025-08-07,2025.0,8.0,7.0,LOJA FÍSICA,331160.0,284505.0,27897754.740000002
2025-05-10,2025.0,5.0,10.0,LOJA FÍSICA,376016.0,309464.0,29923643.819999997
2025-09-12,2025.0,9.0,12.0,LOJA FÍSICA,329681.0,278306.0,25270759.939999998
2025-02-07,2025.0,2.0,7.0,LOJA FÍSICA,356278.0,291347.0,29113387.06
2025-12-07,2025.0,12.0,7.0,LOJA FÍSICA,285173.0,225600.0,19904349.69
2025-09-09,2025.0,9.0,9.0,LOJA FÍSICA,328928.0,284761.0,26663780.27
2025-05-05,2025.0,5.0,5.0,LOJA FÍSICA,340616.0,281929.0,27233539.380000003
2025-01-02,2025.0,1.0,2.0,LOJA FÍSICA,312736.0,249891.0,23464092.54
2025-10-19,2025.0,10.0,19.0,LOJA FÍSICA,247624.0,182517.0,16313019.209999999
2025-06-26,2025.0,6.0,26.0,LOJA FÍSICA,288074.0,237748.0,22041896.660000004
2026-01-05,2026.0,1.0,5.0,LOJA FÍSICA,360224.0,302169.0,30654178.270000003
2026-01-16,2026.0,1.0,16.0,LOJA FÍSICA,316814.0,249292.0,25281603.64
2025-08-20,2025.0,8.0,20.0,OUTROS,3560.0,3491.0,324765.24
2025-12-11,2025.0,12.0,11.0,APP,3794.0,3678.0,810670.69
2026-02-16,2026.0,2.0,16.0,LOJA FÍSICA,307063.0,244903.0,22132549.060000002
2025-11-03,2025.0,11.0,3.0,LOJA FÍSICA,342672.0,281456.0,28057635.38
2025-06-20,2025.0,6.0,20.0,LOJA FÍSICA,325708.0,272712.0,27534123.439999998
2026-04-25,2026.0,4.0,25.0,LOJA FÍSICA,333822.0,274596.0,24651233.03
2025-06-07,2025.0,6.0,7.0,LOJA FÍSICA,374897.0,308081.0,29072589.98
2025-11-26,2025.0,11.0,26.0,LOJA FÍSICA,335141.0,281677.0,27024870.72
2025-03-21,2025.0,3.0,21.0,SITE,1711.0,1672.0,222692.49
2025-01-23,2025.0,1.0,23.0,LOJA FÍSICA,282348.0,223560.0,21012125.73
2026-02-15,2026.0,2.0,15.0,APP,3693.0,3542.0,471170.16
2025-05-22,2025.0,5.0,22.0,SITE,1896.0,1851.0,370078.87999999995
2025-11-18,2025.0,11.0,18.0,OUTROS,3904.0,3811.0,325544.29000000004
2026-01-05,2026.0,1.0,5.0,OUTROS,4092.0,4028.0,334663.74
2026-01-29,2026.0,1.0,29.0,OUTROS,3610.0,3563.0,285014.01
2025-09-18,2025.0,9.0,18.0,SITE,2324.0,2252.0,364160.42
2026-03-12,2026.0,3.0,12.0,APP,5800.0,5547.0,964918.6900000002
2025-07-22,2025.0,7.0,22.0,APP,3722.0,3599.0,505086.23000000004
2025-06-12,2025.0,6.0,12.0,OUTROS,3054.0,3009.0,237384.10000000003
2025-08-27,2025.0,8.0,27.0,APP,3873.0,3710.0,675577.1100000001
2025-03-13,2025.0,3.0,13.0,APP,3251.0,3095.0,356191.80000000005
2025-12-29,2025.0,12.0,29.0,APP,5584.0,5331.0,854834.8099999999
2026-03-04,2026.0,3.0,4.0,APP,5843.0,5578.0,901767.6
2025-12-10,2025.0,12.0,10.0,APP,4777.0,4570.0,900077.99
2026-02-21,2026.0,2.0,21.0,APP,4843.0,4655.0,647131.0700000001
2025-12-29,2025.0,12.0,29.0,TELEVENDAS,3752.0,3576.0,616160.01
2025-07-28,2025.0,7.0,28.0,OUTROS,1812.0,1789.0,145144.04
2025-05-11,2025.0,5.0,11.0,OUTROS,2996.0,2959.0,233158.38999999998
2026-02-12,2026.0,2.0,12.0,OUTROS,4656.0,4601.0,377713.29
2025-02-16,2025.0,2.0,16.0,SITE,1077.0,1046.0,121392.15
2025-03-23,2025.0,3.0,23.0,TELEVENDAS,2163.0,2050.0,212063.8
2025-03-05,2025.0,3.0,5.0,OUTROS,3326.0,3270.0,281588.64999999997
2025-12-22,2025.0,12.0,22.0,TELEVENDAS,3844.0,3665.0,652662.91
2026-02-12,2026.0,2.0,12.0,TELEVENDAS,3908.0,3762.0,667923.74
2025-07-17,2025.0,7.0,17.0,SITE,2148.0,2084.0,340933.51
2025-08-27,2025.0,8.0,27.0,OUTROS,2266.0,2246.0,175215.14
2025-02-03,2025.0,2.0,3.0,TELEVENDAS,3747.0,3571.0,633630.92
2026-03-24,2026.0,3.0,24.0,OUTROS,4942.0,4860.0,414659.96
2025-06-08,2025.0,6.0,8.0,OUTROS,3926.0,3863.0,301571.68000000005
2026-04-02,2026.0,4.0,2.0,OUTROS,4232.0,4188.0,323076.58
2025-05-19,2025.0,5.0,19.0,APP,3445.0,3318.0,481509.43
2026-04-11,2026.0,4.0,11.0,APP,5643.0,5401.0,775468.0700000001
2026-02-04,2026.0,2.0,4.0,APP,5549.0,5288.0,992837.96
2025-07-19,2025.0,7.0,19.0,APP,3762.0,3622.0,477961.12
2025-08-12,2025.0,8.0,12.0,TELEVENDAS,4300.0,4118.0,656998.75
2025-10-20,2025.0,10.0,20.0,OUTROS,2570.0,2542.0,212393.13
2026-02-20,2026.0,2.0,20.0,OUTROS,5133.0,5001.0,441606.7300000001
2026-02-22,2026.0,2.0,22.0,APP,3845.0,3704.0,467583.45
2025-03-14,2025.0,3.0,14.0,APP,3193.0,3028.0,350096.37
2026-03-29,2026.0,3.0,29.0,APP,3985.0,3841.0,587838.67
2025-10-02,2025.0,10.0,2.0,APP,3760.0,3636.0,686831.63
2025-09-11,2025.0,9.0,11.0,SITE,2153.0,2080.0,422802.51
2025-12-02,2025.0,12.0,2.0,APP,4172.0,4010.0,766472.6100000001
2025-10-06,2025.0,10.0,6.0,APP,4596.0,4393.0,799947.24
2025-12-26,2025.0,12.0,26.0,APP,5389.0,5167.0,956023.9999999999
2025-11-22,2025.0,11.0,22.0,OUTROS,3982.0,3913.0,322265.11
2025-06-04,2025.0,6.0,4.0,SITE,2506.0,2447.0,370034.50999999995
2026-03-20,2026.0,3.0,20.0,TELEVENDAS,3785.0,3596.0,625645.19
2025-04-02,2025.0,4.0,2.0,TELEVENDAS,4126.0,3925.0,647431.3400000001
2026-01-22,2026.0,1.0,22.0,SITE,2612.0,2543.0,512396.4
2025-04-09,2025.0,4.0,9.0,OUTROS,3089.0,3043.0,258580.89
2025-03-15,2025.0,3.0,15.0,OUTROS,2873.0,2818.0,225787.18000000002
2025-04-29,2025.0,4.0,29.0,APP,3523.0,3371.0,432755.08
2025-03-15,2025.0,3.0,15.0,TELEVENDAS,3327.0,3142.0,445944.91000000003
2025-08-25,2025.0,8.0,25.0,OUTROS,3501.0,3454.0,282832.31
2025-11-04,2025.0,11.0,4.0,APP,5264.0,4954.0,931823.6000000001
2025-09-11,2025.0,9.0,11.0,TELEVENDAS,4056.0,3910.0,603116.4400000001
2025-05-03,2025.0,5.0,3.0,TELEVENDAS,3421.0,3236.0,450387.79000000004
2025-05-21,2025.0,5.0,21.0,APP,3706.0,3539.0,496558.27
2025-03-10,2025.0,3.0,10.0,TELEVENDAS,4240.0,4013.0,689764.42
2025-01-29,2025.0,1.0,29.0,OUTROS,2381.0,2335.0,198383.65
2025-02-08,2025.0,2.0,8.0,APP,3183.0,3022.0,345608.43000000005
2025-06-18,2025.0,6.0,18.0,SITE,2320.0,2247.0,462655.0199999999
2025-02-10,2025.0,2.0,10.0,TELEVENDAS,4138.0,3914.0,623135.34
2025-05-04,2025.0,5.0,4.0,SITE,1146.0,1124.0,168986.63
2025-06-16,2025.0,6.0,16.0,SITE,2347.0,2282.0,446315.15
2025-02-13,2025.0,2.0,13.0,SITE,1598.0,1570.0,187585.02000000002
2025-08-10,2025.0,8.0,10.0,APP,2882.0,2772.0,368363.51
2025-10-11,2025.0,10.0,11.0,APP,4015.0,3850.0,658821.31
2026-02-05,2026.0,2.0,5.0,OUTROS,3829.0,3758.0,295531.84
2025-10-12,2025.0,10.0,12.0,SITE,1246.0,1224.0,190499.07
2026-03-24,2026.0,3.0,24.0,TELEVENDAS,3818.0,3663.0,661292.01
2025-05-28,2025.0,5.0,28.0,OUTROS,3096.0,3054.0,264880.61
2025-06-26,2025.0,6.0,26.0,OUTROS,3183.0,3154.0,256178.87999999998
2026-03-21,2026.0,3.0,21.0,APP,5052.0,4846.0,725515.4500000001
2026-01-02,2026.0,1.0,2.0,SITE,2298.0,2238.0,441705.12
2025-08-18,2025.0,8.0,18.0,SITE,2010.0,1961.0,314958.75
2025-08-06,2025.0,8.0,6.0,SITE,2613.0,2561.0,584282.46
2026-02-20,2026.0,2.0,20.0,TELEVENDAS,3617.0,3437.0,602900.66
2025-06-23,2025.0,6.0,23.0,OUTROS,3096.0,3049.0,244748.88
2025-06-22,2025.0,6.0,22.0,SITE,1490.0,1453.0,365683.7700000001
2025-01-01,2025.0,1.0,1.0,OUTROS,2418.0,2378.0,176031.2
2025-05-01,2025.0,5.0,1.0,APP,2746.0,2627.0,332972.39999999997
2025-09-09,2025.0,9.0,9.0,SITE,2460.0,2387.0,403631.78
2025-11-17,2025.0,11.0,17.0,SITE,2504.0,2418.0,331093.45
2026-01-19,2026.0,1.0,19.0,SITE,2478.0,2408.0,483923.02
2025-10-25,2025.0,10.0,25.0,SITE,1598.0,1563.0,237861.00999999998
2025-01-12,2025.0,1.0,12.0,SITE,1163.0,1131.0,128761.89
2026-01-15,2026.0,1.0,15.0,LOJA FÍSICA,319995.0,254571.0,25573517.360000003
2025-03-09,2025.0,3.0,9.0,APP,3012.0,2832.0,329121.52
2026-01-23,2026.0,1.0,23.0,LOJA FÍSICA,328398.0,265907.0,25094534.999999996
2025-03-14,2025.0,3.0,14.0,TELEVENDAS,3883.0,3708.0,668180.5700000001
2025-11-22,2025.0,11.0,22.0,APP,4111.0,3935.0,604463.09
2025-02-11,2025.0,2.0,11.0,LOJA FÍSICA,293067.0,234036.0,22368355.22
2025-01-10,2025.0,1.0,10.0,TELEVENDAS,3770.0,3580.0,603905.6
2026-02-14,2026.0,2.0,14.0,APP,5031.0,4800.0,776123.1200000001
2025-05-28,2025.0,5.0,28.0,TELEVENDAS,4525.0,4301.0,695129.4
2026-03-05,2026.0,3.0,5.0,OUTROS,5532.0,5432.0,457267.75
2025-08-17,2025.0,8.0,17.0,TELEVENDAS,2390.0,2296.0,254724.47
2026-04-18,2026.0,4.0,18.0,TELEVENDAS,3086.0,2953.0,413562.45000000007
2025-12-30,2025.0,12.0,30.0,TELEVENDAS,3752.0,3571.0,670286.7400000001
2026-03-13,2026.0,3.0,13.0,OUTROS,4812.0,4744.0,383669.78
2026-01-14,2026.0,1.0,14.0,APP,4752.0,4583.0,782421.81
2025-11-01,2025.0,11.0,1.0,OUTROS,4371.0,4281.0,366446.23000000004
2026-05-03,2026.0,5.0,3.0,APP,4753.0,4573.0,675415.32
2025-06-14,2025.0,6.0,14.0,OUTROS,3301.0,3254.0,255201.68
2025-10-14,2025.0,10.0,14.0,OUTROS,3370.0,3331.0,267742.68
2025-03-24,2025.0,3.0,24.0,TELEVENDAS,3748.0,3591.0,571982.63
2025-12-19,2025.0,12.0,19.0,OUTROS,4435.0,4370.0,363545.75999999995
2025-12-21,2025.0,12.0,21.0,SITE,1069.0,1035.0,187802.72000000003
2026-04-12,2026.0,4.0,12.0,OUTROS,5513.0,5426.0,431877.99
2025-05-25,2025.0,5.0,25.0,TELEVENDAS,2529.0,2407.0,279354.06
2025-08-05,2025.0,8.0,5.0,APP,4134.0,3957.0,619723.83
2025-03-20,2025.0,3.0,20.0,TELEVENDAS,3733.0,3570.0,587380.64
2025-08-20,2025.0,8.0,20.0,APP,4319.0,4076.0,576894.57
2025-10-18,2025.0,10.0,18.0,TELEVENDAS,3084.0,2953.0,419930.13
2026-01-27,2026.0,1.0,27.0,OUTROS,3646.0,3608.0,290225.86
2025-03-27,2025.0,3.0,27.0,APP,3300.0,3177.0,447731.05
2025-12-02,2025.0,12.0,2.0,SITE,2283.0,2238.0,442045.4800000001
2026-03-24,2026.0,3.0,24.0,APP,5189.0,4993.0,865601.6799999999
2025-04-28,2025.0,4.0,28.0,TELEVENDAS,3856.0,3647.0,611734.33
2025-02-24,2025.0,2.0,24.0,TELEVENDAS,3977.0,3777.0,612319.53
2026-02-16,2026.0,2.0,16.0,OUTROS,4410.0,4339.0,339648.54000000004
2025-04-03,2025.0,4.0,3.0,SITE,1688.0,1646.0,264293.29000000004
2026-04-06,2026.0,4.0,6.0,OUTROS,4386.0,4329.0,342694.06000000006
2026-02-10,2026.0,2.0,10.0,SITE,2942.0,2864.0,620010.23
2026-02-09,2026.0,2.0,9.0,TELEVENDAS,3743.0,3590.0,619222.97
2025-09-25,2025.0,9.0,25.0,OUTROS,3181.0,3151.0,244976.32
2025-09-15,2025.0,9.0,15.0,SITE,2414.0,2355.0,377553.1599999999
2025-05-31,2025.0,5.0,31.0,OUTROS,3431.0,3372.0,280862.5
2026-02-15,2026.0,2.0,15.0,OUTROS,4625.0,4565.0,349270.99
2026-03-02,2026.0,3.0,2.0,OUTROS,6159.0,6052.0,554680.9299999999
2025-07-15,2025.0,7.0,15.0,OUTROS,3548.0,3474.0,290601.00999999995
2026-04-18,2026.0,4.0,18.0,SITE,1602.0,1556.0,291680.77
2025-11-05,2025.0,11.0,5.0,OUTROS,4421.0,4351.0,389974.62999999995
2025-11-20,2025.0,11.0,20.0,TELEVENDAS,2745.0,2609.0,345026.56000000006
2025-05-05,2025.0,5.0,5.0,APP,3220.0,3055.0,422593.79000000004
2025-01-24,2025.0,1.0,24.0,OUTROS,2601.0,2550.0,222061.63
2026-02-28,2026.0,2.0,28.0,TELEVENDAS,3442.0,3277.0,532422.88
2026-02-04,2026.0,2.0,4.0,OUTROS,3622.0,3561.0,275820.73
2025-04-13,2025.0,4.0,13.0,TELEVENDAS,2354.0,2241.0,254033.63999999996
2025-04-15,2025.0,4.0,15.0,TELEVENDAS,4123.0,3942.0,614446.79
2025-04-04,2025.0,4.0,4.0,APP,4038.0,3864.0,529632.69
2026-03-14,2026.0,3.0,14.0,APP,5569.0,5295.0,748367.8900000001
2025-04-28,2025.0,4.0,28.0,OUTROS,3019.0,2971.0,250314.65
2025-07-19,2025.0,7.0,19.0,SITE,1728.0,1690.0,266097.71
2025-10-31,2025.0,10.0,31.0,SITE,2253.0,2149.0,350836.34
2025-07-18,2025.0,7.0,18.0,SITE,2117.0,2052.0,320053.87
2025-01-02,2025.0,1.0,2.0,APP,2733.0,2612.0,281558.97
2026-02-09,2026.0,2.0,9.0,SITE,2846.0,2774.0,604396.55
2026-04-03,2026.0,4.0,3.0,APP,5032.0,4778.0,598208.78
2025-03-16,2025.0,3.0,16.0,TELEVENDAS,2286.0,2167.0,249278.56
2025-01-19,2025.0,1.0,19.0,APP,2353.0,2266.0,284520.03
2026-01-20,2026.0,1.0,20.0,TELEVENDAS,3380.0,3230.0,532628.44
2025-05-10,2025.0,5.0,10.0,OUTROS,3166.0,3118.0,257263.47999999998
2025-05-15,2025.0,5.0,15.0,OUTROS,2710.0,2676.0,233690.80999999994
2025-07-29,2025.0,7.0,29.0,APP,3588.0,3455.0,530757.27
2025-12-03,2025.0,12.0,3.0,SITE,2284.0,2228.0,590345.7200000001
2025-06-15,2025.0,6.0,15.0,OUTROS,3659.0,3604.0,288516.58999999997
2025-12-14,2025.0,12.0,14.0,OUTROS,3999.0,3921.0,301449.34
2026-01-24,2026.0,1.0,24.0,SITE,1868.0,1800.0,321154.08999999997
2025-05-02,2025.0,5.0,2.0,SITE,1794.0,1749.0,245003.31
2025-10-17,2025.0,10.0,17.0,APP,4034.0,3831.0,701011.5
2026-02-15,2026.0,2.0,15.0,TELEVENDAS,2087.0,1994.0,226168.66999999998
2026-01-30,2026.0,1.0,30.0,SITE,2708.0,2614.0,496572.54
2025-10-31,2025.0,10.0,31.0,APP,4475.0,4188.0,660834.5000000001
2026-01-03,2026.0,1.0,3.0,SITE,1937.0,1872.0,331313.05
2025-09-14,2025.0,9.0,14.0,APP,2914.0,2821.0,347086.11
2026-01-21,2026.0,1.0,21.0,SITE,2576.0,2503.0,449165.56000000006
2025-02-18,2025.0,2.0,18.0,TELEVENDAS,3644.0,3469.0,559145.4099999999
2025-07-25,2025.0,7.0,25.0,APP,3468.0,3327.0,446763.55000000005
2025-10-24,2025.0,10.0,24.0,APP,3697.0,3529.0,534790.74
2025-08-27,2025.0,8.0,27.0,SITE,2317.0,2233.0,531266.7100000001
2025-06-13,2025.0,6.0,13.0,APP,3782.0,3643.0,533841.3500000001
2025-03-29,2025.0,3.0,29.0,TELEVENDAS,3605.0,3375.0,607984.0599999999
2025-11-29,2025.0,11.0,29.0,SITE,2861.0,2734.0,428312.26
2026-03-30,2026.0,3.0,30.0,SITE,2341.0,2242.0,522764.34
2025-02-11,2025.0,2.0,11.0,SITE,1843.0,1787.0,216504.91
2025-01-26,2025.0,1.0,26.0,SITE,1117.0,1090.0,135742.11000000002
2026-04-29,2026.0,4.0,29.0,SITE,2308.0,2245.0,449356.04000000004
2025-11-08,2025.0,11.0,8.0,TELEVENDAS,3658.0,3483.0,510863.49000000005
2025-05-21,2025.0,5.0,21.0,OUTROS,3308.0,3264.0,275070.96
2026-04-22,2026.0,4.0,22.0,TELEVENDAS,3815.0,3639.0,626645.96
2025-02-01,2025.0,2.0,1.0,SITE,1485.0,1441.0,182012.29
2025-04-30,2025.0,4.0,30.0,APP,3735.0,3535.0,466693.8
2025-02-02,2025.0,2.0,2.0,TELEVENDAS,2106.0,1976.0,229649.61999999997
2025-04-04,2025.0,4.0,4.0,SITE,1698.0,1648.0,248536.42
2025-01-26,2025.0,1.0,26.0,APP,2104.0,2020.0,228490.91999999998
2026-04-21,2026.0,4.0,21.0,SITE,1740.0,1697.0,277691.03
2025-08-19,2025.0,8.0,19.0,SITE,1884.0,1854.0,300073.91
2026-03-11,2026.0,3.0,11.0,SITE,2610.0,2511.0,558543.95
2026-01-25,2026.0,1.0,25.0,OUTROS,4245.0,4192.0,326874.41000000003
2025-03-28,2025.0,3.0,28.0,SITE,2100.0,2002.0,315475.35000000003
2026-03-14,2026.0,3.0,14.0,SITE,1865.0,1813.0,291240.13
2025-05-16,2025.0,5.0,16.0,SITE,1723.0,1682.0,274447.65
2025-11-20,2025.0,11.0,20.0,SITE,1638.0,1585.0,206064.12000000002
2025-06-19,2025.0,6.0,19.0,SITE,1671.0,1624.0,291307.55
2025-05-05,2025.0,5.0,5.0,SITE,2020.0,1972.0,285118.24
2025-01-27,2025.0,1.0,27.0,SITE,1766.0,1715.0,224807.32999999996
2025-09-16,2025.0,9.0,16.0,APP,4081.0,3936.0,544014.63
2026-05-02,2026.0,5.0,2.0,SITE,2197.0,2151.0,385757.77
2025-03-16,2025.0,3.0,16.0,SITE,1099.0,1068.0,121403.23
2026-03-23,2026.0,3.0,23.0,SITE,1889.0,1841.0,354353.41
2025-12-07,2025.0,12.0,7.0,SITE,1534.0,1481.0,236058.51000000004
2025-03-15,2025.0,3.0,15.0,SITE,1426.0,1387.0,176957.21
2025-08-16,2025.0,8.0,16.0,SITE,1833.0,1790.0,262138.66999999998
2025-01-16,2025.0,1.0,16.0,OUTROS,2546.0,2511.0,213672.19999999998
2025-08-09,2025.0,8.0,9.0,SITE,1581.0,1546.0,257593.91999999998
2026-03-01,2026.0,3.0,1.0,SITE,1356.0,1321.0,229122.77000000002
2025-01-16,2025.0,1.0,16.0,SITE,1937.0,1897.0,235906.90999999997
2025-08-01,2025.0,8.0,1.0,SITE,1740.0,1696.0,286370.04999999993
2025-06-05,2025.0,6.0,5.0,SITE,2498.0,2434.0,376881.84
2025-06-07,2025.0,6.0,7.0,TELEVENDAS,3770.0,3611.0,507034.35000000003
2025-03-22,2025.0,3.0,22.0,OUTROS,2892.0,2846.0,218037.09
2025-03-13,2025.0,3.0,13.0,TELEVENDAS,4116.0,3925.0,673869.3999999999
2025-06-25,2025.0,6.0,25.0,OUTROS,3148.0,3095.0,260338.42999999996
2025-04-10,2025.0,4.0,10.0,SITE,1769.0,1736.0,242029.73
2025-01-22,2025.0,1.0,22.0,OUTROS,2501.0,2451.0,217929.87
2025-09-13,2025.0,9.0,13.0,TELEVENDAS,3256.0,3118.0,414977.7
2025-03-08,2025.0,3.0,8.0,TELEVENDAS,3890.0,3695.0,545593.28
2025-05-07,2025.0,5.0,7.0,OUTROS,3354.0,3298.0,291913.93
2025-03-25,2025.0,3.0,25.0,OUTROS,2732.0,2694.0,217005.49000000002
2025-12-31,2025.0,12.0,31.0,SITE,2007.0,1959.0,354166.98000000004
2025-04-13,2025.0,4.0,13.0,SITE,1338.0,1302.0,155870.03999999998
2025-01-09,2025.0,1.0,9.0,SITE,2260.0,2196.0,277785.08999999997
2025-09-16,2025.0,9.0,16.0,SITE,2246.0,2182.0,330935.50999999995
2025-01-05,2025.0,1.0,5.0,TELEVENDAS,2016.0,1901.0,212238.44999999995
2026-03-13,2026.0,3.0,13.0,TELEVENDAS,3892.0,3693.0,685331.75
2026-02-27,2026.0,2.0,27.0,APP,5495.0,5252.0,921713.27
2025-02-19,2025.0,2.0,19.0,LOJA FÍSICA,291373.0,232422.0,21775710.959999997
2025-06-17,2025.0,6.0,17.0,LOJA FÍSICA,270888.0,226749.0,22104818.95
2025-06-02,2025.0,6.0,2.0,LOJA FÍSICA,337247.0,281513.0,27146786.01
2025-03-11,2025.0,3.0,11.0,LOJA FÍSICA,316257.0,260726.0,24855015.27
2025-08-11,2025.0,8.0,11.0,LOJA FÍSICA,322880.0,273710.0,25842277.71
2025-07-20,2025.0,7.0,20.0,LOJA FÍSICA,253463.0,198987.0,16403951.82
2026-02-07,2026.0,2.0,7.0,LOJA FÍSICA,371151.0,302484.0,29648979.13
2025-04-29,2025.0,4.0,29.0,LOJA FÍSICA,297881.0,244298.0,23185491.6
2025-04-04,2025.0,4.0,4.0,LOJA FÍSICA,341014.0,280262.0,27629264.97
2025-02-10,2025.0,2.0,10.0,LOJA FÍSICA,320428.0,258236.0,24378167.51
2025-10-03,2025.0,10.0,3.0,LOJA FÍSICA,342298.0,288700.0,27888458.319999997
2026-04-28,2026.0,4.0,28.0,LOJA FÍSICA,323276.0,266705.0,25175466.06
2026-02-04,2026.0,2.0,4.0,LOJA FÍSICA,336254.0,279334.0,27944261.47
2026-03-29,2026.0,3.0,29.0,LOJA FÍSICA,261092.0,196327.0,18173093.44
2025-05-25,2025.0,5.0,25.0,LOJA FÍSICA,252941.0,197971.0,16756961.58
2025-06-11,2025.0,6.0,11.0,LOJA FÍSICA,321711.0,267925.0,25659471.45
2025-07-03,2025.0,7.0,3.0,LOJA FÍSICA,327079.0,274418.0,26629936.25
2025-09-22,2025.0,9.0,22.0,LOJA FÍSICA,308303.0,262280.0,24202735.909999996
2026-04-30,2026.0,4.0,30.0,LOJA FÍSICA,392197.0,320188.0,33605667.699999996
2026-04-03,2026.0,4.0,3.0,LOJA FÍSICA,301556.0,237066.0,21033776.2
2025-01-22,2025.0,1.0,22.0,LOJA FÍSICA,294164.0,234820.0,21988057.18
2026-02-28,2026.0,2.0,28.0,LOJA FÍSICA,362843.0,294749.0,28231406.7
2026-02-18,2026.0,2.0,18.0,LOJA FÍSICA,333701.0,272732.0,25062186.04
2025-07-19,2025.0,7.0,19.0,LOJA FÍSICA,326934.0,264524.0,23016551.47
2025-01-07,2025.0,1.0,7.0,LOJA FÍSICA,345038.0,280848.0,28092773.000000004
2025-06-21,2025.0,6.0,21.0,LOJA FÍSICA,316076.0,252487.0,26298281.009999998
2025-08-29,2025.0,8.0,29.0,LOJA FÍSICA,341207.0,290361.0,27203239.799999997
2025-03-02,2025.0,3.0,2.0,LOJA FÍSICA,250423.0,187282.0,15956277.409999998
2025-08-09,2025.0,8.0,9.0,LOJA FÍSICA,335913.0,283328.0,26048132.54
2025-10-29,2025.0,10.0,29.0,LOJA FÍSICA,292367.0,246800.0,23095049.82
2025-04-19,2025.0,4.0,19.0,LOJA FÍSICA,337835.0,271221.0,23668199.379999995
2026-01-14,2026.0,1.0,14.0,LOJA FÍSICA,318669.0,256355.0,25610855.19
2025-07-21,2025.0,7.0,21.0,LOJA FÍSICA,324515.0,268819.0,24794457.5
2025-12-30,2025.0,12.0,30.0,LOJA FÍSICA,389092.0,328029.0,33129672.45
2025-12-31,2025.0,12.0,31.0,LOJA FÍSICA,363649.0,293025.0,26401458.89
2026-04-11,2026.0,4.0,11.0,OUTROS,5489.0,5397.0,440691.5
2025-05-26,2025.0,5.0,26.0,LOJA FÍSICA,290419.0,240408.0,22385694.15
2026-01-08,2026.0,1.0,8.0,LOJA FÍSICA,366019.0,301244.0,30863195.790000003
2025-04-15,2025.0,4.0,15.0,LOJA FÍSICA,325709.0,268220.0,25175602.06
2026-02-02,2026.0,2.0,2.0,LOJA FÍSICA,318749.0,263176.0,25905026.5
2025-07-17,2025.0,7.0,17.0,OUTROS,3484.0,3426.0,286743.3300000001
